Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1968","1968","tonnes","73424","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1969","1969","tonnes","68018","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1970","1970","tonnes","72091","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1971","1971","tonnes","77085","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1972","1972","tonnes","80768","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1973","1973","tonnes","80857","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1974","1974","tonnes","82300","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1975","1975","tonnes","84751","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1976","1976","tonnes","86403","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1977","1977","tonnes","88518","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1978","1978","tonnes","92820","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1979","1979","tonnes","97412","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1980","1980","tonnes","97562","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1981","1981","tonnes","99800","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1982","1982","tonnes","139000","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1983","1983","tonnes","136000","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1984","1984","tonnes","138000","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1985","1985","tonnes","138000","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1986","1986","tonnes","140000","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1987","1987","tonnes","125300","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1988","1988","tonnes","133300","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1989","1989","tonnes","124700","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1990","1990","tonnes","133300","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1991","1991","tonnes","137200","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1992","1992","tonnes","136100","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1993","1993","tonnes","145400","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1994","1994","tonnes","152000","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1995","1995","tonnes","153300","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1996","1996","tonnes","156100","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1997","1997","tonnes","157600","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1998","1998","tonnes","164200","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","1999","1999","tonnes","166800","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2000","2000","tonnes","162700","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2001","2001","tonnes","155100","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2002","2002","tonnes","157500","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2003","2003","tonnes","156800","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2004","2004","tonnes","154900","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2005","2005","tonnes","160000","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2006","2006","tonnes","151600","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2007","2007","tonnes","152800","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2008","2008","tonnes","152500","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2009","2009","tonnes","136300","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2010","2010","tonnes","136700","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2011","2011","tonnes","135900","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2012","2012","tonnes","133100","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2013","2013","tonnes","131800","T","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2014","2014","tonnes","149463.22","I","Imputed value"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2015","2015","tonnes","156587.54","I","Imputed value"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2016","2016","tonnes","157913.27","I","Imputed value"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2017","2017","tonnes","155140.94","I","Imputed value"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2018","2018","tonnes","146617.99","I","Imputed value"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2019","2019","tonnes","139334.04","I","Imputed value"
"QCL","Crops and livestock products","250","France","5510","Production","21521","Pig fat, rendered","2020","2020","tonnes","139333.31","I","Imputed value"
"QCL","Crops and livestock products","250","France","5510","Production","26110","Raw silk (not thrown)","1961","1961","tonnes","10","A","Official figure"
"QCL","Crops and livestock products","250","France","5510","Production","26110","Raw silk (not thrown)","1962","1962","tonnes","7","A","Official figure"
"QCL","Crops and livestock products","250","France","5510","Production","26110","Raw silk (not thrown)","1963","1963","tonnes","8","A","Official figure"
